"identifier","start_date","motion:name","motion:number","sources:link:url","motion:document","legislative_session_id","result","counts:option:yes","counts:option:no","counts:option:abstain","number_of_people","present"
"19904","2009-11-26","Návrh na úplatný převod souvisejícího pozemku parc.č. 844/1 o výměře 776 m2 v k.ú. Vršovice z vlastnictví hl.m. Prahy do vlastnictví Společenství vlastníků jednotek Kodaňská 1399/75 (usnesení k Z-730)","3138","730","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19904","31","pass","57","0","0","67","57"
"20048","2009-11-26","Návrh úplatného převodu pozemků z vlastnictví hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní bytové výstavby platné do roku 1991 (usnesení k Z-726)","3139","726","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20048","31","pass","53","0","0","67","53"
"23164","2009-11-26","Návrh na úpravu finančních prostředků v rámci kapitoly 05 (usnesení k Z-057)","3140","Z-057","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23164","31","pass","59","0","0","67","59"
"23165","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (udělení slova)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23165","31","pass","40","0","16","67","56"
"23176","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (udělení slova)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23176","31","pass","37","0","17","67","54"
"19896","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (udělení slova)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19896","31","pass","37","0","17","67","54"
"19897","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (udělení slova)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19897","31","fail","26","8","17","67","51"
"19898","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (udělení slova)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19898","31","pass","38","1","16","67","55"
"19863","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (udělení slova)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19863","31","fail","32","2","11","67","45"
"20049","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (udělení slova)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20049","31","fail","32","2","15","67","49"
"20050","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (udělení slova)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20050","31","fail","33","1","17","67","51"
"20051","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-116)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20051","31","fail","13","24","26","67","63"
"20052","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-116)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20052","31","fail","20","27","17","67","64"
"20053","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-116)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20053","31","fail","22","22","18","67","62"
"20054","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-116)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20054","31","fail","19","23","22","67","64"
"20001","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-116)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20001","31","fail","13","26","24","67","63"
"20002","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (usnesení k Z - 116 -  Zmatečné)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20002","31","pass","38","4","17","67","59"
"20003","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-116)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20003","31","fail","22","27","15","67","64"
"19963","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-116)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19963","31","fail","20","25","19","67","64"
"19964","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (usnesení k Z - 116 -  Zmatečné)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19964","31","fail","18","1","2","67","21"
"19965","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (usnesení k Z-116)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19965","31","pass","57","1","3","67","61"
"19966","2009-11-26","Návrh zadání celoměstsky významných změn II Územního plánu sídelního útvaru hl.m.Prahy (usnesení k Z-116)","3141","Z-116","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19966","31","pass","42","18","5","67","65"
"20032","2009-11-26","Koncepty řešení změn 07 Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-118)","3142","Z-118","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20032","31","fail","14","19","23","67","56"
"20033","2009-11-26","Koncepty řešení změn 07 Územního plánu sídelního útvaru hl.m.Prahy (protinávrh k Z-118)","3142","Z-118","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20033","31","fail","14","17","27","67","58"
"20034","2009-11-26","Koncepty řešení změn 07 Územního plánu sídelního útvaru hl.m.Prahy (usnesení k Z-118)","3142","Z-118","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20034","31","pass","44","7","8","67","59"
"20055","2009-11-26","Návrh na revokaci usnesení Zastupitelstva hl.m. Prahy č. 27/39 ze dne 28.5.2009 - k návrhu na udělení grantů hl.m. Prahy vlastníkům památkově významných staveb a objektů v roce 2009 (usnesení k Z-747)","3143","747","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20055","31","pass","45","0","0","67","45"
"20056","2009-11-26","Návrh na revokaci usnesení Zastupitelstva hl.m. Prahy č. 27/39 ze dne 28.5.2009 – k návrhu na udělení grantů hl.m. Prahy vlastníkům památkově významných staveb a objektů v roce 2009 (usnesení k Z-068)","3144","Z-068","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20056","31","pass","44","0","0","67","44"
"20057","2009-11-26","Návrh na uvolnění finančních prostředků z rozpočtu hl.m. Prahy na rok 2009 z kapitoly 06 - KULTURA formou účelové dotace MČ Praha - Dolní Počernice (usnesení k Z-007)","3145","Z-007","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20057","31","pass","45","0","0","67","45"
"20058","2009-11-26","Návrh na dofinancování lékařské služby první pomoci v souvislosti s vyhlášeným nejvyšším stupněm pandemického rizika chřipky H1N1 (usnesení k Z-017)","3146","Z-017","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20058","31","pass","46","0","0","67","46"
"23084","2009-11-26","Návrh na privatizaci zdravotnického zařízení Poliklinika Vinohrady, Vinohradská 1513/176, Praha 3, formou bezúplatného převodu na hl.m. Prahu (usnesení k Z-783)","3147","783","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23084","31","pass","51","0","1","67","52"
"20059","2009-11-26","Návrh na uvolnění účelově vázaných neinvestičních finančních prostředků městským částem hl.m. Prahy (usnesení k Z-015)","3148","Z-015","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20059","31","pass","50","0","0","67","50"
"20060","2009-11-26","Návrh na uvolnění účelově vázaných neinvestičních finančních prostředků městským částem hl.m. Prahy (usnesení k Z-034)","3149","Z-034","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=20060","31","pass","48","0","0","67","48"
"23085","2009-11-26","Návrh na úplatné nabytí lesního pozemku parc.č. 1365 k.ú. Jinonice o celkové výměře 22 010 m2 z podílového spoluvlastnictví paní Jany Zejdové a Jaroslavy Schürrerové do vlastnictví hl.m.Prahy (usnesení k Z - 107  -  Zmatečné)","3150","Z-107","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23085","31","pass","36","7","7","67","50"
"23086","2009-11-26","Návrh na úplatné nabytí lesního pozemku parc.č. 1365 k.ú. Jinonice o celkové výměře 22 010 m2 z podílového spoluvlastnictví paní Jany Zejdové a Jaroslavy Schürrerové do vlastnictví hl.m.Prahy (usnesení k Z-107 - zpochybněno Klíma)","3150","Z-107","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23086","31","pass","39","10","5","67","54"
"23087","2009-11-26","Návrh na bezúplatné nabytí mostů přes pozemní komunikaci Freyova a pozemní komunikaci Poděbradská z vlastnictví B.C.D. s.r.o. do vlastnictví hl. m. Prahy (usnesení k Z-742)","3151","742","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23087","31","pass","48","1","6","67","55"
"22887","2009-11-26","Návrh na zvýšení rozpočtu běžných výdajů pro PID v kapitole 03 - Doprava (usnesení k Z-652)","3152","652","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=22887","31","pass","49","0","0","67","49"
"22888","2009-11-26","Návrh na úpravu rozpočtu kapitálových výdajů OMI MHMP na r. 2009 v kap. 03 - doprava za stavby městského okruhu (usnesení k Z-729)","3153","729","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=22888","31","pass","49","0","4","67","53"
"22832","2009-11-26","Petice „za spravedlivou privatizaci obecních bytů za stejných podmínek pro všechny občany hl. m. Prahy“ (udělení slova)","3154","Z-130","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=22832","31","pass","43","0","0","67","43"
"23088","2009-11-26","Petice „za spravedlivou privatizaci obecních bytů za stejných podmínek pro všechny občany hl. m. Prahy“ (udělení slova)","3154","Z-130","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23088","31","fail","22","4","16","67","42"
"23089","2009-11-26","Petice „za spravedlivou privatizaci obecních bytů za stejných podmínek pro všechny občany hl. m. Prahy“ (udělení slova)","3154","Z-130","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23089","31","fail","20","2","17","67","39"
"23090","2009-11-26","Petice „za spravedlivou privatizaci obecních bytů za stejných podmínek pro všechny občany hl. m. Prahy“ (udělení slova)","3154","Z-130","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23090","31","fail","23","1","20","67","44"
"23091","2009-11-26","Petice „za spravedlivou privatizaci obecních bytů za stejných podmínek pro všechny občany hl. m. Prahy“ (udělení slova)","3154","Z-130","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23091","31","fail","26","2","16","67","44"
"23092","2009-11-26","Petice „za spravedlivou privatizaci obecních bytů za stejných podmínek pro všechny občany hl. m. Prahy“ (udělení slova)","3154","Z-130","http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18282&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=23092","31","fail","26","2","14","67","42"
