id,start_date,motion:title,motion:legislative_session
61-452,2011-10-25,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 35, FRACCION VIII RESERVADO, SI SE ACEPTA LA MODIFICACION PROPUESTA DEL DIP. JAIME CARDENAS GRACIA (PT))",Primer Período de Sesiones Ordinarias del Tercer Año
61-451,2011-10-25,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 35, FRACCION VIII RESERVADO, SI SE ACEPTA LA MODIFICACION PROPUESTA DE LA DIP. ADRIANA HINOJOSA CÉSPEDES (PAN))",Primer Período de Sesiones Ordinarias del Tercer Año
61-599,2011-12-15,DECRETO QUE ADICIONA UNA FRACCION XXII AL ARTICULO 387 DEL CODIGO PENAL FEDERAL. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-457,2011-10-27,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 76 FRACCION II, SI SE ACEPTA LA MODIFICACION PROPUESTA POR EL DIP.  JAIME CARDENAS GRACIA (PT))",Primer Período de Sesiones Ordinarias del Tercer Año
61-456,2011-10-27,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 75, SI SE ACEPTA LA MODIFICACION PROPUESTA POR EL DIP.  FELIPE DE JESÚS RANGEL VARGAS (PAN))",Primer Período de Sesiones Ordinarias del Tercer Año
61-455,2011-10-25,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 71 FRACCION IV RESERVADO, SI SE ACEPTA LA MODIFICACION  PROPUESTA POR EL DIP. ARTURO SANTANA ALFARO (PRD))",Primer Período de Sesiones Ordinarias del Tercer Año
61-454,2011-10-25,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 71 FRACCION IV RESERVADO, SI SE ACEPTA LA MODIFICACION  PROPUESTA POR EL DIP. JAIME CARDENAS (PT))",Primer Período de Sesiones Ordinarias del Tercer Año
61-592,2011-12-13,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CODIGO PENAL FEDERAL, DE LA LEY GENERAL DE ACCESO A LAS MUJERES A UNA VIDA LIBRE DE VIOLENCIA, DE LA LEY ORGANICA DE LA ADMINISTRACION PUBLICA FEDERAL Y DE LA LEY ORGÁNICA DE LA PROCURADURÍA GENERA",Primer Período de Sesiones Ordinarias del Tercer Año
61-593,2011-12-13,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA, DE LA LEY ORGANICA DEL PODER JUDICIAL DE LA FEDERACION, Y DE LA LEY DE AMPARO, REGLAMENTARIA DE LOS ARTICULOS 103 Y 107 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-590,2011-12-13,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLE,  EN MATERIA DE INSPECCION Y VIGILANCIA (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-458,2011-10-27,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 76 FRACCION II, SI SE ACEPTA LA MODIFICACION PROPUESTA POR LA DIP. LAURA ITZEL CASTILLO JUAREZ (PT))",Primer Período de Sesiones Ordinarias del Tercer Año
61-596,2011-12-15,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL DIARIO OFICIAL DE LA FEDERACION Y GACETAS GUBERNAMENTALES. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-597,2011-12-15,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DEL DIARIO OFICIAL DE LA FEDERACION Y GACETAS GUBERNAMENTALES EN MATERIA DE FE DE ERRATAS. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-594,2011-12-15,DECRETO QUE REFORMA LA FRACCION IV DEL ARTICULO 6 DE LA LEY REGLAMENTARIA DEL SERVICIO FERROVIARIO. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-595,2011-12-15,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE AGUAS NACIONALES. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-208,2010-12-02,"DECRETO QUE DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SOCIEDADES MERCANTILES Y DE LA LEY GENERAL DE SOCIEDADES COOPERATIVAS (EN LO PARTICULAR EL ARTICULO 2o. DE LA LGSM RESERVADO,  CON LA MODIFICACION ACEPTADA)",Primer Período de Sesiones Ordinarias del Segundo Año
61-209,2010-12-07,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LOS ARTICULOS 94, 100, 103  104 Y 107 DE LA CPEUM (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Segundo Año
61-55,2010-03-02,LICENCIA DEL DIP. CESAR NAVA VAZQUEZ (SI SE APRUEBA),Segundo Período de Sesiones Ordinarias del Primer Año
61-628,2012-02-09,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD, EN MATERIA DE ATENCION MATERNO-INFANTIL (EN LO PARTICULAR EL ARTICULO 62 BIS RESERVADO EN SUS TERMINOS)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-629,2012-02-09,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD, EN MATERIA DE ATENCION PREVENTIVA INTEGRADA A LA SALUD (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-624,2012-02-07,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD EN MATERIA DE CELULAS PROGENITORAS O TRONCALES (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-625,2012-02-07,"DECRETO QUE REFORMA Y ADICIONA LA LEY GENERAL DE SALUD, LA LEY GENERAL DE EDUCACION, LA LEY DEL INSTITUTO MEXICANO DE LA JUVENTUD, DE LA LEY DE RTC Y LA LEY PARA LA PROTECCION DE LOS DERECHOS DE NIÑAS, NIÑOS Y ADOLESCENTES (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-626,2012-02-09,DECRETO QUE EXPIDE LA LEY SOBRE CONTROVERSIAS DERIVADAS DE LA ATENCION MEDICA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-627,2012-02-09,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD, EN MATERIA DE ATENCION MATERNO-INFANTIL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-620,2012-02-07, DECRETO QUE REFORMA EL ARTICULO 456 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-621,2012-02-07,"DECRETO QUE REFORMA LOS ARTICULOS 31, 43, 115 Y 123 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-622,2012-02-07,"DECRETO QUE REFORMA LAS FRACCIONES II, III, IV Y V DEL ARTICULO 61 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-623,2012-02-07,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD EN MATERIA DE DISCAPACIDAD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-105,2010-04-27,"DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE,  EN MATERIA DE CAMBIO CLIMATICO (EN  LO PARTICULAR EL ARTICULO 116 BIS FRACCIONES IV,  VIII Y IX RESERVADOS,  EN SUS ",Segundo Período de Sesiones Ordinarias del Primer Año
61-104,2010-04-27,"DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE,  EN MATERIA DE CAMBIO CLIMATICO (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Primer Año
61-107,2010-04-27,DECRETO POR EL QUE SE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE ASCENSOS DE LA ARMADA DE MEXICO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-106,2010-04-27,DECRETO POR EL QUE SE REFORMA EL PARRAFO SEGUNDO DE LA FRACCION II Y SE ADICIONA UN PARRAFO TERCERO AL ARTICULO 114 DE LA LEY ORGANICA DEL PODER JUDICIAL DE LA FEDERACION (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ACEPTADA POR LA ASAMBLEA),Segundo Período de Sesiones Ordinarias del Primer Año
61-101,2010-04-22,"DECRETO RELATIVO A LA CUENTA DE LA HACIENDA PUBLICA FEDERAL,  CORRESPONDIENTE AL EJERCICIO FISCAL 2002 (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
61-100,2010-04-21,DOS DECRETOS QUE CONCEDEN PERMISO A 5 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-103,2010-04-27,DECRETO POR EL QUE SE REFORMA EL ARTICULO 67 DE LA LEY GENERAL DE VIDA SILVESTRE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-102,2010-04-27,DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE DESARROLLO FORESTAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-728,2012-04-27,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DEL SEGURO SOCIAL Y DE LA LEY DEL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO (SI SE TOMA EN CONSIDERACION LA MOCION SUSPENSIVA),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-50,2010-02-23,DECRETO POR EL QUE SE ESTABLECEN LAS CARACTERISTICAS DE CUATRO MONEDAS DE ORO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-51,2010-02-23,"DECRETO POR EL QUE SE ESTABLECEN LAS CARACTERISTICAS DE UNA MONEDA DE ORO Y DOS DE PLATA, CONMEMORATIVAS DEL ""BICENTENARIO DEL INICIO DEL MOVIMIENTO DE INDEPENDENCIA NACIONAL"" Y DOS MONEDAS DE PLATA CONMEMORATIVAS AL ""CENTENARIO DEL INICIO DE LA REVOLUCION MEXICANA"" (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
61-52,2010-02-23,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL EQUILIBRIO ECOLÓGICO Y LA PROTECCIÓN AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-53,2010-02-23,DECRETO QUE REFORMA LA FRACCIÓN XXVIII DEL ARTÍCULO 3O. DE LA LEY GENERAL DEL EQUILIBRIO ECOLÓGICO Y LA PROTECCIÓN AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-54,2010-02-23,DECRETO QUE ADICIONA UNA FRACCIÓN XV AL ARTÍCULO 13 DE LA LEY GENERAL DE DERECHOS LINGÜÍSTICOS DE LOS PUEBLOS INDÍGENAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-338,2011-04-27,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-56,2010-03-02,DECRETO QUE REFORMA EL PRIMER Y SEGUNDO PÁRRAFOS DEL ARTÍCULO 16 DE LA LEY DE FISCALIZACIÓN Y RENDICIÓN DE CUENTAS (EN LO GRAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-57,2010-03-09,SEIS DECRETOS QUE CONDEDEN PERMISO A 3 CIUDADANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS Y 13 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-58,2010-03-09,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE DESARROLLO RURAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Primer Año
61-59,2010-03-09,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE DESARROLLO RURAL SUSTENTABLE (EN LO PARTICULAR EL ARTICULO 116 RESERVADO, EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Primer Año
61-339,2011-04-27,"DECRETO QUE REFORMA LOS ARTICULOS 6o,  27 Y 75 DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-237,2010-12-15,"DECRETO QUE EXPIDE EL REGLAMENTO DE LA CAMARA DE DIPUTADOS (EN LO PARTICULAR LOS ARTICULOS RESERVADOS,  EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Segundo Año
61-236,2010-12-15,DECRETO QUE EXPIDE EL REGLAMENTO DE LA CAMARA DE DIPUTADOS (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ACEPTADAS),Primer Período de Sesiones Ordinarias del Segundo Año
61-235,2010-12-15,ELECCION DE INTEGRANTES DE LA COMISION PERMANENTE PARA EL PRIMER RECESO DEL SEGUNDO AÑO DE EJERCICIO (SI SE APRUEBA),Primer Período de Sesiones Ordinarias del Segundo Año
61-234,2010-12-15,"DECRETO QUE REFORMA LOS ARTICULOS 3, 10, 11,  14 Y 26 DE LA LEY PARA EL APROVECHAMIENTO DE ENERGIAS RENOVABLES Y EL FINANCIAMIENTO DE LA TRANSICION ENERGETICA Y EL ARTICULO 36 BIS DE LA LEY DEL SERVICIO PUBLICO DE ENERGIA ELECTRICA (EN LO GENERAL Y EN LO ",Primer Período de Sesiones Ordinarias del Segundo Año
61-233,2010-12-15,DECRETO QUE EXPIDE LA LEY DE COOPERACION INTERNACIONAL PARA EL DESARROLLO (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
61-232,2010-12-15,DECRETO QUE EXPIDE LA LEY GENERAL PARA LA INCLUSION DE LAS PERSONAS CON DISCAPACIDAD (EN LO GENERAL Y EN LO PARTICULAR CON LAS MODIFICACIONES ACEPTADAS),Primer Período de Sesiones Ordinarias del Segundo Año
61-231,2010-12-15,"DECRETO QUE REFORMA LOS ARTICULOS 406,  407 Y 412 DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
61-230,2010-12-15,DECRETO QUE REFORMA EL ARTICULO 139 DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
61-336,2011-04-27,"DECRETO QUE ADICIONA UN PARRAFO SEXTO AL ARTICULO 36 DE LA LEY DE CAMINOS,  PUENTES Y AUTOTRANSPORTE FEDERAL (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ACEPTADA)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-337,2011-04-27,"DECRETO QUE ADICIONA UNA FRACCION XIV,  RECORRIENDOSE LAS SUBSECUENTES AL ARTICULO 33 DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-334,2011-04-26,DECRETO QUE REFORMA EL ARTICULO 6o. Y SEGUNDO PARRAFO DEL ARTICULO 20 BIS DE LA LEY DE EXPROPIACION (EN LO PARTICULAR EL ARTICULO 20 BIS RESERVADO,Segundo Período de Sesiones Ordinarias del Segundo Año
61-335,2011-04-26,DECRETO QUE EXPIDE LA LEY GENERAL DE ALMACENAMIENTO Y REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE TITULOS Y OPERACIONES DE CREDITO Y DEL CODIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-332,2011-04-26,DECRETO QUE ADICIONA UNA FRACCION VII AL ARTICULO 36 Y UN ARTICULO 46 BIS A LA LEY GENERAL DE ACCESO DE LAS MUJERES A UNA VIDA LIBRE DE VIOLENCIA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-333,2011-04-26,DECRETO QUE REFORMA EL ARTICULO 6o. Y SEGUNDO PARRAFO DEL ARTICULO 20 BIS DE LA LEY DE EXPROPIACION (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Segundo Año
61-330,2011-04-26,DECRETO QUE ADICIONA DIVERSAS DISPOSICIONES A LOS ARTICULOS 2 Y 10 DE LA LEY ORGANICA DEL CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-331,2011-04-26,DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 45 Y 46 DE LA LEY GENERAL DE DESARROLLO FORESTAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-242,2011-02-08,"PUNTO DE ACUERDO POR EL QUE SE EXHORTA A LA SEGOB,  PARA QUE SE DETENGA LA IMPLEMENTACION DEL PROYECTO DE LA CEDULA DE IDENTIDAD CIUDADANA (SI SE APRUEBA)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-243,2011-02-10,NUEVE DICTAMENES DE PUNTOS DE ACUERDO DE DIVERSAS COMISIONES (SI SE APRUEBAN),Segundo Período de Sesiones Ordinarias del Segundo Año
61-240,2011-02-08,DECRETO QUE REFORMA LAS FRACCIONES XV Y XVII Y ADICIONA LAS FRACCIONES XXII Y XXIII AL ARTICULO 25 DE LA LEY FEDERAL DE SEGURIDAD PRIVADA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-241,2011-02-08,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE SEGURIDAD PRIVADA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-246,2011-02-10,PUNTO DE ACUERDO RELATIVO AL CONTROL DE PRECIOS DE LOS PRODUCTOS DE LA CANASTA BASICA (SI SE APRUEBA),Segundo Período de Sesiones Ordinarias del Segundo Año
61-247,2011-02-10,CUATRO DICTAMENES EN SENTIDO NEGATIVO POR EL QUE SE DESECHAN DOS MINUTAS Y DOS INICIATIVAS (SI SE APRUEBAN),Segundo Período de Sesiones Ordinarias del Segundo Año
61-244,2011-02-10,PUNTO DE ACUERDO POR EL QUE SE EXHORTA A LA SRIA DE ECONOMIA Y A LA PROFECO (SI SE APRUEBA),Segundo Período de Sesiones Ordinarias del Segundo Año
61-245,2011-02-10,PUNTO DE ACUERDO POR EL QUE SE EXHORTA AL GOBIERNO FEDERAL A REVISAR DE MANERA PROFUNDA SU POLITICA ECONOMICA Y FISCAL PARA QUE PONGA EN MARCHA ESTRATEGIAS TENDIENTES A PROMOVER EL DESARROLLO DE LA ECONOMIA NACIONAL (SI SE APRUEBA),Segundo Período de Sesiones Ordinarias del Segundo Año
61-248,2011-02-10,"PUNTO DE ACUERDO POR EL QUE SE REALIZA UN RESPETUOSO EXHORTO AL EJECUTIVO FEDERAL,  PARA QUE A TRAVES DE LA SEGOB,  EMITA LA DECLARATORIA DE DESASTRE NATURAL EN LOS ESTADOS DE CHIHUAHUA Y SONORA (SI SE APRUEBA)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-249,2011-02-15,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY PARA EL APROVECHAMIENTO SUSTENTABLE DE LA ENERGIA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Segundo Año
61-228,2010-12-15,DECRETO POR EL QUE SE ADICIONA UN PARRAFO AL ARTICULO 376 DE LA LEY GENERAL DE SALUD Y REFORMA LOS ARTICULOS PRIMERO Y TERCERO TRANSITORIOS Y SE ADICIONAN LOS ARTICULOS CUARTO Y QUINTO AL DECRETO QUE REFORMA EL ARTICULO 376 DE LA LEY GENERAL DE SALUD (EN ,Primer Período de Sesiones Ordinarias del Segundo Año
61-239,2010-12-15,"DECRETO QUE REFORMA DIVERSOS ARTICULOS DE LA LEY GENERAL DE SALUD,  PARA ACTUALIZAR EL MARCO APLICABLE A LOS PRODUCTOS COSMETICOS (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
61-238,2010-12-15,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD, EN MATERIA DE BEBIDAS ADICIONADAS CON CAFEÍNA (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año
61-229,2010-12-15,DECRETO POR EL QUE SE ADICIONA UN PARRAFO AL ARTICULO 376 DE LA LEY GENERAL DE SALUD Y REFORMA LOS ARTICULOS PRIMERO Y TERCERO TRANSITORIOS Y SE ADICIONAN LOS ARTICULOS CUARTO Y QUINTO AL DECRETO QUE REFORMA EL ARTICULO 376 DE LA LEY GENERAL DE SALUD (EN ,Primer Período de Sesiones Ordinarias del Segundo Año
61-480,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 116 FRACCION IV RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-481,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 122 FRACCION III RESERVADO, CON LA MODIFICACION ACEPTADA POR LA ASAMBLEA)",Primer Período de Sesiones Ordinarias del Tercer Año
61-529,2011-11-23,DECRETO QUE REFORMA LA FRACCION I DEL ARTICULO 2o. DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-483,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO SEGUNDO TRANSITORIO RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-484,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO TERCERO TRANSITORIO RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-485,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO CUARTO TRANSITORIO RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-486,2011-11-08,"DECRETO QUE REFORMA LOS ARTICULOS 7, 35, 37 Y 38 DE LA LEY GENERAL PARA LA PREVENCION Y GESTION INTEGRAL DE LOS RESIDUOS (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-487,2011-11-08,DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY DE LA PROPIEDAD INDUSTRIAL Y EL ARTICULO 232 DE LA LEY FEDERAL DEL DERECHO DE AUTOR (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-488,2011-11-08,DECRETO QUE ADICIONA LAS FRACCIONES XV Y XVI AL ARTICULO 4 DE LA LEY DEL INSTITUTO MEXICANO DE LA JUVENTUD (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-489,2011-11-08,DECRETO QUE REFORMA EL ARTICULO 131 DE LA LEY GENERAL DE DESARROLLO FORESTAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-521,2011-11-17,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES A LA LEY DE AVIACION CIVIL (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
