vote_event_id,voter_id,option,group_id
51-693.TX,51-77,yes,pdt
51-693.TX,51-378,yes,pmdb
51-693.TX,51-458,yes,ppb
51-693.TX,51-548,yes,psdb
51-693.TX,51-209,yes,pt
51-693.TX,51-507,yes,pps
51-693.TX,51-437,yes,ptb
51-693.TX,51-379,yes,pfl
51-693.TX,51-78,yes,pfl
51-693.TX,51-57,yes,pt
51-693.TX,51-424,yes,pmdb
51-693.TX,51-255,yes,ppb
51-693.TX,51-459,yes,psdb
51-693.TX,51-171,yes,pmdb
51-693.TX,51-251,yes,pdt
51-693.TX,51-464,no,pl
51-693.TX,51-593,yes,pt
51-693.TX,51-587,yes,pt
51-693.TX,51-49,no,pl
51-693.TX,51-256,yes,psdb
51-693.TX,51-463,yes,pmdb
51-693.TX,51-616,yes,pmdb
51-693.TX,51-618,yes,pfl
51-693.TX,51-509,yes,pmdb
51-693.TX,51-460,yes,pt
51-693.TX,51-118,yes,pfl
51-693.TX,51-43,yes,pfl
51-693.TX,51-320,no,psb
51-693.TX,51-213,yes,pfl
51-693.TX,51-542,no,pfl
51-693.TX,51-257,yes,pt
51-693.TX,51-321,yes,psdb
51-693.TX,51-484,yes,pfl
51-693.TX,51-503,no,pl
51-693.TX,51-384,yes,psdb
51-693.TX,51-626,yes,ppb
51-693.TX,51-214,yes,pfl
51-693.TX,51-79,yes,pfl
51-693.TX,51-66,yes,psdb
51-693.TX,51-510,yes,pt
51-693.TX,51-520,yes,pfl
51-693.TX,51-425,yes,psdb
51-693.TX,51-412,yes,pt
51-693.TX,51-428,yes,pmdb
51-693.TX,51-539,yes,ppb
51-693.TX,51-162,yes,pt
51-693.TX,51-80,yes,pfl
51-693.TX,51-403,yes,ppb
51-693.TX,51-212,yes,pfl
51-693.TX,51-82,yes,pmdb
51-693.TX,51-438,yes,ppb
51-693.TX,51-177,no,psb
51-693.TX,51-259,yes,pl
51-693.TX,51-614,yes,pps
51-693.TX,51-103,yes,pmdb
51-693.TX,51-505,yes,pdt
51-693.TX,51-388,yes,pt
51-693.TX,51-258,yes,psdb
51-693.TX,51-102,yes,psdb
51-693.TX,51-32,yes,pl
51-693.TX,51-537,yes,pfl
51-693.TX,51-168,no,pps
51-693.TX,51-617,no,pl
51-693.TX,51-482,yes,pmdb
51-693.TX,51-33,yes,ptb
51-693.TX,51-465,yes,ppb
51-693.TX,51-390,yes,pt
51-693.TX,51-282,yes,pps
51-693.TX,51-163,yes,ppb
51-693.TX,51-385,yes,ptb
51-693.TX,51-518,yes,psdb
51-693.TX,51-280,yes,pmdb
51-693.TX,51-323,yes,ptb
51-693.TX,51-104,yes,pfl
51-693.TX,51-84,yes,psdb
51-693.TX,51-386,yes,pfl
51-693.TX,51-322,yes,pfl
51-693.TX,51-215,yes,pmdb
51-693.TX,51-262,yes,ppb
51-693.TX,51-260,yes,ptb
51-693.TX,51-105,yes,psdb
51-693.TX,51-429,yes,pfl
51-693.TX,51-622,yes,psdb
51-693.TX,51-263,no,pl
51-693.TX,51-611,yes,psdb
51-693.TX,51-325,yes,pfl
51-693.TX,51-467,yes,pps
51-693.TX,51-394,no,pps
51-693.TX,51-387,yes,psdb
51-693.TX,51-395,yes,psdb
51-693.TX,51-468,yes,pfl
51-693.TX,51-265,no,pmdb
51-693.TX,51-574,yes,psdb
51-693.TX,51-216,yes,psdb
51-693.TX,51-86,yes,psdb
51-693.TX,51-485,yes,pdt
51-693.TX,51-266,no,pcdob
51-693.TX,51-108,no,psb
51-693.TX,51-160,yes,ppb
51-693.TX,51-268,yes,pmdb
51-693.TX,51-39,yes,ptb
51-693.TX,51-553,yes,psdb
51-693.TX,51-327,yes,ppb
51-693.TX,51-604,no,pcdob
51-693.TX,51-389,yes,pt
51-693.TX,51-513,yes,ppb
51-693.TX,51-405,yes,pmdb
51-693.TX,51-113,yes,pmdb
51-693.TX,51-219,yes,pfl
51-693.TX,51-319,no,psl
51-693.TX,51-40,no,pcdob
51-693.TX,51-35,yes,pfl
51-693.TX,51-107,yes,psdb
51-693.TX,51-483,yes,psdb
51-693.TX,51-430,yes,pfl
51-693.TX,51-264,yes,pt
51-693.TX,51-326,yes,pdt
51-693.TX,51-396,yes,ppb
51-693.TX,51-439,yes,pmdb
51-693.TX,51-217,yes,pt
51-693.TX,51-267,yes,ptb
51-693.TX,51-218,yes,pt
51-693.TX,51-328,no,psb
51-693.TX,51-116,yes,pt
51-693.TX,51-469,yes,pfl
51-693.TX,51-404,yes,psdb
51-693.TX,51-609,yes,pdt
51-693.TX,51-397,yes,psdb
51-693.TX,51-535,yes,pfl
51-693.TX,51-398,yes,pmdb
51-693.TX,51-34,yes,psdb
51-693.TX,51-269,yes,pfl
51-693.TX,51-486,absent,pt
51-693.TX,51-529,absent,psb
51-693.TX,51-284,absent,psb
51-693.TX,51-19,absent,psdb
51-693.TX,51-90,absent,psdb
51-693.TX,51-288,absent,pfl
51-693.TX,51-173,absent,psdb
51-693.TX,51-21,absent,pt
51-693.TX,51-416,absent,pmdb
51-693.TX,51-476,absent,pt
51-693.TX,51-494,absent,pmdb
51-693.TX,51-573,absent,pfl
51-693.TX,51-93,absent,psdb
51-693.TX,51-176,absent,ppb
51-693.TX,51-606,absent,pt
51-693.TX,51-291,absent,pl
51-693.TX,51-71,absent,pfl
51-693.TX,51-346,absent,ppb
51-693.TX,51-598,absent,pst
51-693.TX,51-625,absent,pfl
51-693.TX,51-301,absent,pst
51-693.TX,51-131,absent,pfl
51-693.TX,51-477,absent,ppb
51-693.TX,51-493,absent,pdt
51-693.TX,51-132,absent,ppb
51-693.TX,51-295,absent,ppb
51-693.TX,51-48,absent,psdb
51-693.TX,51-11,absent,psdb
51-693.TX,51-74,absent,pfl
51-693.TX,51-3,absent,pfl
51-693.TX,51-408,absent,pt
51-693.TX,51-185,absent,pfl
51-693.TX,51-613,absent,psdb
51-693.TX,51-237,absent,pmdb
51-693.TX,51-472,absent,ppb
51-693.TX,51-124,absent,ptb
51-693.TX,51-135,absent,psdb
51-693.TX,51-581,absent,psdb
51-693.TX,51-303,absent,pcdob
51-693.TX,51-146,absent,psdb
51-693.TX,51-433,absent,pt
51-693.TX,51-115,absent,pmdb
51-693.TX,51-239,absent,pmdb
51-693.TX,51-474,absent,ppb
51-693.TX,51-538,absent,pfl
51-693.TX,51-557,absent,psl
51-693.TX,51-363,absent,psdb
51-693.TX,51-365,absent,pt
51-693.TX,51-577,absent,pfl
51-693.TX,51-452,absent,ppb
51-693.TX,51-200,absent,pmdb
51-693.TX,51-149,absent,pfl
51-693.TX,51-27,absent,pmdb
51-693.TX,51-178,absent,psdb
51-693.TX,51-419,absent,psdb
51-693.TX,51-245,absent,pfl
51-693.TX,51-420,absent,psdb
51-693.TX,51-401,absent,psdb
51-693.TX,51-421,absent,psdb
51-693.TX,51-157,absent,psl
51-693.TX,51-5,absent,pfl
51-693.TX,51-312,absent,ppb
51-693.TX,51-602,absent,pt
51-693.TX,51-277,absent,pl
51-693.TX,51-100,absent,psdb
51-693.TX,51-584,absent,pt
51-693.TX,51-315,absent,psdb
51-693.TX,51-136,absent,pfl
51-693.TX,51-372,absent,pfl
51-693.TX,51-161,absent,pl
51-693.TX,51-278,absent,ppb
51-693.TX,51-249,absent,pmdb
51-693.TX,51-246,absent,pmdb
51-693.TX,51-50,absent,pmdb
51-693.TX,51-81,absent,pfl
51-693.TX,51-456,absent,pmdb
51-693.TX,51-380,absent,pmdb
51-693.TX,51-122,absent,ptb
51-693.TX,51-381,absent,ptb
51-693.TX,51-126,absent,pfl
51-693.TX,51-28,absent,psdb
51-693.TX,51-254,absent,pt
51-693.TX,51-211,absent,psdb
51-693.TX,51-46,absent,ptb
51-693.TX,51-154,absent,pfl
51-693.TX,51-65,absent,pmdb
51-693.TX,51-530,absent,ptb
51-693.TX,51-383,absent,pmdb
51-693.TX,51-410,absent,pfl
51-693.TX,51-30,absent,pt
51-693.TX,51-466,absent,pfl
51-693.TX,51-83,absent,pl
51-693.TX,51-137,absent,psdb
51-693.TX,51-7,absent,pl
51-693.TX,51-508,absent,phs
51-693.TX,51-427,absent,ppb
51-693.TX,51-158,absent,pmdb
51-693.TX,51-8,absent,pfl
51-693.TX,51-16,absent,pfl
51-693.TX,51-58,absent,psdb
51-693.TX,51-51,absent,psdb
51-693.TX,51-180,absent,ptb
51-693.TX,51-599,absent,pcdob
51-693.TX,51-270,absent,pt
51-693.TX,51-392,absent,ppb
51-693.TX,51-393,absent,pl
51-693.TX,51-271,absent,psdb
51-693.TX,51-594,absent,pmdb
51-693.TX,51-414,absent,ppb
51-693.TX,51-138,absent,pfl
51-693.TX,51-516,absent,psdb
51-693.TX,51-431,absent,pmdb
51-693.TX,51-59,absent,ptb
51-693.TX,51-540,absent,psdb
51-694.TX,51-440,yes,pfl
51-694.TX,51-127,no,pfl
51-694.TX,51-88,no,psdb
51-694.TX,51-221,article 17,psdb
51-694.TX,51-441,no,psdb
51-694.TX,51-407,yes,pcdob
51-694.TX,51-2,no,pps
51-694.TX,51-488,yes,pdt
51-694.TX,51-442,no,ptb
51-694.TX,51-68,no,pmdb
51-694.TX,51-545,no,pmdb
51-694.TX,51-330,yes,psdb
51-694.TX,51-1,no,pl
51-694.TX,51-487,yes,pdt
51-694.TX,51-283,yes,pfl
51-694.TX,51-579,yes,pcdob
51-694.TX,51-331,yes,pcdob
51-694.TX,51-445,yes,psdb
51-694.TX,51-284,yes,psb
51-694.TX,51-285,yes,psdb
51-694.TX,51-89,abstain,pl
51-694.TX,51-6,no,ppb
51-694.TX,51-119,no,pmdb
51-694.TX,51-339,no,psdb
51-694.TX,51-340,yes,pt
51-694.TX,51-19,no,psdb
51-694.TX,51-475,yes,pfl
51-694.TX,51-334,no,psdb
51-694.TX,51-9,no,psdb
51-694.TX,51-536,no,ppb
51-694.TX,51-60,no,ptb
51-694.TX,51-335,no,psdb
51-694.TX,51-589,no,pfl
51-694.TX,51-336,yes,pt
51-694.TX,51-129,no,psdb
51-694.TX,51-144,no,pmdb
51-694.TX,51-337,yes,ptb
51-694.TX,51-343,no,psdb
51-694.TX,51-90,no,psdb
51-694.TX,51-288,no,pfl
51-694.TX,51-338,no,ptb
51-694.TX,51-595,no,pmdb
51-694.TX,51-38,no,pfl
51-694.TX,51-109,no,psdb
51-694.TX,51-165,no,ppb
51-694.TX,51-173,no,psdb
51-694.TX,51-489,yes,ppb
51-694.TX,51-128,yes,pt
51-694.TX,51-111,no,psdb
51-694.TX,51-10,no,pl
51-694.TX,51-416,no,pmdb
51-694.TX,51-443,no,psdb
51-694.TX,51-184,no,pmdb
51-694.TX,51-289,yes,pl
51-694.TX,51-347,yes,pl
51-694.TX,51-528,no,psdb
51-694.TX,51-224,no,pst
51-694.TX,51-597,no,psdb
51-694.TX,51-476,yes,pt
51-694.TX,51-148,no,psdb
51-694.TX,51-130,no,ptb
51-694.TX,51-227,no,psdb
51-694.TX,51-621,no,pfl
51-694.TX,51-290,yes,pt
51-694.TX,51-400,yes,pfl
51-694.TX,51-344,no,ppb
51-694.TX,51-70,no,pfl
51-694.TX,51-494,yes,pmdb
51-694.TX,51-446,no,psdb
51-694.TX,51-573,yes,pfl
51-694.TX,51-93,no,psdb
51-694.TX,51-112,no,pfl
51-694.TX,51-153,yes,pps
51-694.TX,51-176,no,ppb
51-694.TX,51-225,no,pfl
51-694.TX,51-45,no,pmdb
51-694.TX,51-345,yes,pfl
51-694.TX,51-187,yes,pmdb
51-694.TX,51-71,no,pfl
51-694.TX,51-346,yes,ppb
51-694.TX,51-228,no,psdb
51-694.TX,51-133,no,pmdb
51-694.TX,51-229,no,psdb
51-694.TX,51-491,no,pmdb
51-694.TX,51-382,yes,psl
51-694.TX,51-348,no,ppb
51-694.TX,51-18,no,pfl
51-694.TX,51-444,no,ppb
51-694.TX,51-293,no,ppb
51-694.TX,51-598,no,pst
51-694.TX,51-155,yes,psb
51-694.TX,51-624,yes,pmdb
51-694.TX,51-134,no,psdb
51-694.TX,51-620,no,pmdb
51-694.TX,51-12,yes,ppb
51-694.TX,51-625,yes,pfl
51-694.TX,51-294,no,psdb
51-694.TX,51-358,yes,pdt
51-694.TX,51-449,yes,pt
51-694.TX,51-349,no,ptb
51-694.TX,51-301,no,pst
51-694.TX,51-470,yes,pmdb
51-694.TX,51-578,yes,ptb
51-694.TX,51-471,yes,pmdb
51-694.TX,51-623,yes,psdb
51-694.TX,51-230,no,psdb
51-694.TX,51-140,yes,psb
51-694.TX,51-14,no,ptb
51-694.TX,51-131,no,pfl
51-694.TX,51-612,no,psdb
51-694.TX,51-73,no,ppb
51-694.TX,51-232,no,pfl
51-694.TX,51-353,yes,pps
51-694.TX,51-477,yes,ppb
51-694.TX,51-493,yes,pdt
51-694.TX,51-132,no,ppb
51-694.TX,51-532,yes,pt
51-694.TX,51-190,yes,pl
51-694.TX,51-415,yes,pmdb
51-694.TX,51-563,yes,pfl
51-694.TX,51-95,no,pmdb
51-694.TX,51-295,no,ppb
51-694.TX,51-47,yes,pdt
51-694.TX,51-15,yes,psb
51-694.TX,51-48,no,psdb
51-694.TX,51-590,yes,psb
51-694.TX,51-191,no,ptb
51-694.TX,51-478,yes,pdt
51-694.TX,51-233,yes,pmdb
51-694.TX,51-141,yes,pt
51-694.TX,51-296,yes,pt
51-694.TX,51-297,no,ptb
51-694.TX,51-354,yes,psdc
51-694.TX,51-496,no,ppb
51-694.TX,51-514,yes,pt
51-694.TX,51-447,yes,pt
51-694.TX,51-36,no,pfl
51-694.TX,51-181,no,pfl
51-694.TX,51-63,yes,pmdb
51-694.TX,51-75,yes,pmdb
51-694.TX,51-193,no,pmdb
51-694.TX,51-417,yes,pmdb
51-694.TX,51-408,yes,pt
51-694.TX,51-497,yes,pmdb
51-694.TX,51-23,no,ppb
51-694.TX,51-357,no,pfl
51-694.TX,51-234,yes,pt
51-694.TX,51-25,yes,pdt
51-694.TX,51-143,yes,psb
51-694.TX,51-450,yes,pmdb
51-694.TX,51-194,yes,pcdob
51-694.TX,51-549,no,psdb
51-694.TX,51-237,yes,pmdb
51-694.TX,51-123,no,pmdb
51-694.TX,51-498,yes,pt
51-694.TX,51-114,no,pfl
51-694.TX,51-235,no,ppb
51-694.TX,51-448,no,pmdb
51-694.TX,51-472,yes,ppb
51-694.TX,51-360,yes,pt
51-694.TX,51-124,no,ptb
51-694.TX,51-238,no,ppb
51-694.TX,51-308,yes,pfl
51-694.TX,51-53,no,psdb
51-694.TX,51-94,yes,pcdob
51-694.TX,51-135,no,psdb
51-694.TX,51-145,no,pfl
51-694.TX,51-455,yes,ptb
51-694.TX,51-174,yes,pps
51-694.TX,51-188,yes,pfl
51-694.TX,51-240,yes,pfl
51-694.TX,51-302,yes,ppb
51-694.TX,51-359,yes,pt
51-694.TX,51-196,no,pfl
51-694.TX,51-197,yes,pt
51-694.TX,51-198,no,psdb
51-694.TX,51-72,no,psdb
51-694.TX,51-146,no,psdb
51-694.TX,51-275,yes,pt
51-694.TX,51-591,yes,pdt
51-694.TX,51-433,yes,pt
51-694.TX,51-115,no,pmdb
51-694.TX,51-364,yes,pps
51-694.TX,51-199,no,ppb
51-694.TX,51-239,no,pmdb
51-694.TX,51-534,yes,pt
51-694.TX,51-473,yes,pmdb
51-694.TX,51-304,no,pfl
51-694.TX,51-361,yes,pt
51-694.TX,51-474,yes,ppb
51-694.TX,51-309,yes,pdt
51-694.TX,51-54,no,ppb
51-694.TX,51-156,no,pfl
51-694.TX,51-538,no,pfl
51-694.TX,51-192,no,pmdb
51-694.TX,51-175,no,pmdb
51-694.TX,51-310,yes,pt
51-694.TX,51-201,no,pfl
51-694.TX,51-526,no,pmdb
51-694.TX,51-362,no,pmdb
51-694.TX,51-305,no,psdb
51-694.TX,51-363,no,psdb
51-694.TX,51-76,yes,psb
51-694.TX,51-451,no,pmdb
51-694.TX,51-276,no,ptb
51-694.TX,51-273,no,pfl
51-694.TX,51-457,no,ptb
51-694.TX,51-147,no,pmdb
51-694.TX,51-365,yes,pt
51-694.TX,51-577,yes,pfl
51-694.TX,51-367,yes,pt
51-694.TX,51-452,yes,ppb
51-694.TX,51-96,no,ppb
51-694.TX,51-200,no,pmdb
51-694.TX,51-149,no,pfl
51-694.TX,51-241,no,ptb
51-694.TX,51-97,yes,pt
51-694.TX,51-391,yes,pdt
51-694.TX,51-203,yes,pfl
51-694.TX,51-178,no,psdb
51-694.TX,51-169,no,pfl
51-694.TX,51-29,yes,ptb
51-694.TX,51-499,yes,ppb
51-694.TX,51-369,no,psdb
51-694.TX,51-418,yes,pl
51-694.TX,51-17,yes,pmdb
51-694.TX,51-206,no,psdb
51-694.TX,51-564,yes,pfl
51-694.TX,51-605,yes,psb
51-694.TX,51-245,no,pfl
51-694.TX,51-125,no,pmdb
51-694.TX,51-311,yes,pfl
51-694.TX,51-121,no,pfl
51-694.TX,51-98,no,psdb
51-694.TX,51-204,no,pmdb
51-694.TX,51-420,no,psdb
51-694.TX,51-243,yes,psl
51-694.TX,51-481,yes,pt
51-694.TX,51-421,no,psdb
51-694.TX,51-157,no,psl
51-694.TX,51-4,no,pfl
51-694.TX,51-453,abstain,pfl
51-694.TX,51-608,yes,pt
51-694.TX,51-5,no,pfl
51-694.TX,51-312,no,ppb
51-694.TX,51-603,yes,pt
51-694.TX,51-341,yes,ptb
51-694.TX,51-422,yes,pmdb
51-694.TX,51-454,yes,psdb
51-694.TX,51-170,no,ptb
51-694.TX,51-42,no,ppb
51-694.TX,51-207,no,pfl
51-694.TX,51-151,no,psdb
51-694.TX,51-298,no,psdb
51-694.TX,51-313,yes,pt
51-694.TX,51-371,yes,psb
51-694.TX,51-277,yes,pl
51-694.TX,51-100,no,psdb
51-694.TX,51-584,yes,pt
51-694.TX,51-435,no,pmdb
51-694.TX,51-376,yes,pmdb
51-694.TX,51-110,no,pmdb
51-694.TX,51-99,no,pmdb
51-694.TX,51-55,yes,pps
51-694.TX,51-461,no,ptb
51-694.TX,51-247,no,ppb
51-694.TX,51-372,yes,pfl
51-694.TX,51-524,yes,pmdb
51-694.TX,51-567,no,pl
51-694.TX,51-250,yes,pst
51-694.TX,51-210,no,ppb
51-694.TX,51-436,no,psdb
51-694.TX,51-600,no,pmdb
51-694.TX,51-559,no,pmdb
51-694.TX,51-81,no,pfl
51-694.TX,51-252,no,pmdb
51-694.TX,51-281,yes,ptb
51-694.TX,51-456,yes,pmdb
51-694.TX,51-373,yes,pl
51-694.TX,51-504,yes,pmdb
51-694.TX,51-380,no,pmdb
51-694.TX,51-586,yes,pfl
51-694.TX,51-374,no,pmdb
51-694.TX,51-316,yes,pt
51-694.TX,51-318,yes,psb
51-694.TX,51-317,yes,pdt
51-694.TX,51-462,yes,pmdb
51-694.TX,51-377,no,pfl
51-694.TX,51-402,no,ptb
51-694.TX,51-248,no,psdb
51-694.TX,51-77,yes,pdt
51-694.TX,51-378,no,pmdb
51-694.TX,51-381,yes,ptb
51-694.TX,51-458,no,ppb
51-694.TX,51-548,yes,psdb
51-694.TX,51-209,yes,pt
51-694.TX,51-437,yes,ptb
51-694.TX,51-126,no,pfl
51-694.TX,51-78,no,pfl
51-694.TX,51-28,no,psdb
51-694.TX,51-254,yes,pt
51-694.TX,51-211,no,psdb
51-694.TX,51-57,yes,pt
51-694.TX,51-46,no,ptb
51-694.TX,51-424,no,pmdb
51-694.TX,51-255,no,ppb
51-694.TX,51-459,no,psdb
51-694.TX,51-171,no,pmdb
51-694.TX,51-251,yes,pdt
51-694.TX,51-593,yes,pt
51-694.TX,51-587,yes,pt
51-694.TX,51-49,yes,pl
51-694.TX,51-463,yes,pmdb
51-694.TX,51-616,yes,pmdb
51-694.TX,51-618,no,pfl
51-694.TX,51-509,yes,pmdb
51-694.TX,51-154,yes,pfl
51-694.TX,51-530,no,ptb
51-694.TX,51-118,no,pfl
51-694.TX,51-43,no,pfl
51-694.TX,51-320,yes,psb
51-694.TX,51-213,yes,pfl
51-694.TX,51-542,yes,pfl
51-694.TX,51-257,yes,pt
51-694.TX,51-321,no,psdb
51-694.TX,51-484,yes,pfl
51-694.TX,51-503,yes,pl
51-694.TX,51-626,no,ppb
51-694.TX,51-214,no,pfl
51-694.TX,51-79,no,pfl
51-694.TX,51-510,yes,pt
51-694.TX,51-30,yes,pt
51-694.TX,51-520,yes,pfl
51-694.TX,51-412,yes,pt
51-694.TX,51-539,no,ppb
51-694.TX,51-162,yes,pt
51-694.TX,51-80,yes,pfl
51-694.TX,51-212,no,pfl
51-694.TX,51-82,no,pmdb
51-694.TX,51-438,no,ppb
51-694.TX,51-177,yes,psb
51-694.TX,51-259,no,pl
51-694.TX,51-614,yes,pps
51-694.TX,51-103,no,pmdb
51-694.TX,51-505,yes,pdt
51-694.TX,51-388,yes,pt
51-694.TX,51-102,no,psdb
51-694.TX,51-32,yes,pl
51-694.TX,51-537,yes,pfl
51-694.TX,51-168,no,pps
51-694.TX,51-617,yes,pl
51-694.TX,51-83,yes,pl
51-694.TX,51-482,yes,pmdb
51-694.TX,51-33,yes,ptb
51-694.TX,51-465,no,ppb
51-694.TX,51-390,yes,pt
51-694.TX,51-282,yes,pps
51-694.TX,51-385,no,ptb
51-694.TX,51-137,no,psdb
51-694.TX,51-518,no,psdb
51-694.TX,51-280,yes,pmdb
51-694.TX,51-7,no,pl
51-694.TX,51-508,yes,phs
51-694.TX,51-104,no,pfl
51-694.TX,51-84,no,psdb
51-694.TX,51-386,yes,pfl
51-694.TX,51-322,yes,pfl
51-694.TX,51-215,no,pmdb
51-694.TX,51-262,no,ppb
51-694.TX,51-260,no,ptb
51-694.TX,51-105,no,psdb
51-694.TX,51-429,yes,pfl
51-694.TX,51-622,no,psdb
51-694.TX,51-263,no,pl
51-694.TX,51-611,no,psdb
51-694.TX,51-325,yes,pfl
51-694.TX,51-467,yes,pps
51-694.TX,51-394,yes,pps
51-694.TX,51-158,no,pmdb
51-694.TX,51-8,no,pfl
51-694.TX,51-387,no,psdb
51-694.TX,51-395,no,psdb
51-694.TX,51-468,yes,pfl
51-694.TX,51-265,yes,pmdb
51-694.TX,51-574,no,psdb
51-694.TX,51-216,no,psdb
51-694.TX,51-86,no,psdb
51-694.TX,51-485,yes,pdt
51-694.TX,51-16,no,pfl
51-694.TX,51-58,no,psdb
51-694.TX,51-266,yes,pcdob
51-694.TX,51-108,yes,psb
51-694.TX,51-180,no,ptb
51-694.TX,51-268,no,pmdb
51-694.TX,51-39,no,ptb
51-694.TX,51-553,no,psdb
51-694.TX,51-327,no,ppb
51-694.TX,51-599,yes,pcdob
51-694.TX,51-604,yes,pcdob
51-694.TX,51-389,yes,pt
51-694.TX,51-405,no,pmdb
51-694.TX,51-113,yes,pmdb
51-694.TX,51-270,yes,pt
51-694.TX,51-219,no,pfl
51-694.TX,51-392,no,ppb
51-694.TX,51-319,yes,psl
51-694.TX,51-393,yes,pl
51-694.TX,51-40,yes,pcdob
51-694.TX,51-35,yes,pfl
51-694.TX,51-107,no,psdb
51-694.TX,51-483,yes,psdb
51-694.TX,51-430,yes,pfl
51-694.TX,51-264,yes,pt
51-694.TX,51-271,no,psdb
51-694.TX,51-326,yes,pdt
51-694.TX,51-594,no,pmdb
51-694.TX,51-217,yes,pt
51-694.TX,51-267,no,ptb
51-694.TX,51-218,yes,pt
51-694.TX,51-328,yes,psb
51-694.TX,51-116,yes,pt
51-694.TX,51-469,yes,pfl
51-694.TX,51-138,yes,pfl
51-694.TX,51-627,yes,pmdb
51-694.TX,51-404,no,psdb
51-694.TX,51-609,yes,pdt
51-694.TX,51-397,no,psdb
51-694.TX,51-516,no,psdb
51-694.TX,51-431,no,pmdb
51-694.TX,51-398,no,pmdb
51-694.TX,51-34,no,psdb
51-694.TX,51-540,no,psdb
51-694.TX,51-486,absent,pt
51-694.TX,51-44,absent,pps
51-694.TX,51-529,absent,psb
51-694.TX,51-332,absent,pt
51-694.TX,51-601,absent,pt
51-694.TX,51-87,absent,pmdb
51-694.TX,51-222,absent,pmdb
51-694.TX,51-223,absent,pfl
51-694.TX,51-21,absent,pt
51-694.TX,51-120,absent,pfl
51-694.TX,51-186,absent,pfl
51-694.TX,51-606,absent,pt
51-694.TX,51-291,absent,pl
51-694.TX,51-231,absent,ppb
51-694.TX,51-22,absent,pmdb
51-694.TX,51-11,absent,psdb
51-694.TX,51-274,absent,psdb
51-694.TX,51-74,absent,pfl
51-694.TX,51-3,absent,pfl
51-694.TX,51-185,absent,pfl
51-694.TX,51-479,absent,pfl
51-694.TX,51-166,absent,psb
51-694.TX,51-236,absent,pmdb
51-694.TX,51-613,absent,psdb
51-694.TX,51-62,absent,pmdb
51-694.TX,51-581,absent,psdb
51-694.TX,51-303,absent,pcdob
51-694.TX,51-167,absent,pl
51-694.TX,51-585,absent,pfl
51-694.TX,51-557,absent,psl
51-694.TX,51-202,absent,pfl
51-694.TX,51-366,absent,ptn
51-694.TX,51-150,absent,psdb
51-694.TX,51-27,absent,pmdb
51-694.TX,51-419,absent,psdb
51-694.TX,51-370,absent,pmdb
51-694.TX,51-401,absent,psdb
51-694.TX,51-500,absent,ppb
51-694.TX,51-602,absent,pt
51-694.TX,51-315,absent,psdb
51-694.TX,51-136,absent,pfl
51-694.TX,51-56,absent,pt
51-694.TX,51-161,absent,pl
51-694.TX,51-501,absent,pt
51-694.TX,51-278,absent,ppb
51-694.TX,51-244,absent,pt
51-694.TX,51-249,absent,pmdb
51-694.TX,51-246,absent,pmdb
51-694.TX,51-50,absent,pmdb
51-694.TX,51-552,absent,psdb
51-694.TX,51-101,absent,pfl
51-694.TX,51-122,absent,ptb
51-694.TX,51-117,absent,pfl
51-694.TX,51-24,absent,pmdb
51-694.TX,51-507,absent,pps
51-694.TX,51-379,absent,pfl
51-694.TX,51-464,absent,pl
51-694.TX,51-256,absent,psdb
51-694.TX,51-65,absent,pmdb
51-694.TX,51-460,absent,pt
51-694.TX,51-384,absent,psdb
51-694.TX,51-383,absent,pmdb
51-694.TX,51-66,absent,psdb
51-694.TX,51-410,absent,pfl
51-694.TX,51-425,absent,psdb
51-694.TX,51-428,absent,pmdb
51-694.TX,51-403,absent,ppb
51-694.TX,51-466,absent,pfl
51-694.TX,51-258,absent,psdb
51-694.TX,51-163,absent,ppb
51-694.TX,51-427,absent,ppb
51-694.TX,51-323,absent,ptb
51-694.TX,51-51,absent,psdb
51-694.TX,51-160,absent,ppb
51-694.TX,51-513,absent,ppb
51-694.TX,51-396,absent,ppb
51-694.TX,51-439,absent,pmdb
51-694.TX,51-414,absent,ppb
51-694.TX,51-535,absent,pfl
51-694.TX,51-269,absent,pfl
51-694.TX,51-59,absent,ptb
51-695.TX,51-440,yes,pfl
51-695.TX,51-127,yes,pfl
51-695.TX,51-88,yes,psdb
51-695.TX,51-221,article 17,psdb
51-695.TX,51-441,yes,psdb
51-695.TX,51-44,no,pps
51-695.TX,51-407,yes,pcdob
51-695.TX,51-2,yes,pps
51-695.TX,51-488,no,pdt
51-695.TX,51-442,yes,ptb
51-695.TX,51-68,yes,pmdb
51-695.TX,51-545,yes,pmdb
51-695.TX,51-1,yes,pl
51-695.TX,51-487,no,pdt
51-695.TX,51-283,yes,pfl
51-695.TX,51-579,yes,pcdob
51-695.TX,51-331,yes,pcdob
51-695.TX,51-445,yes,psdb
51-695.TX,51-284,yes,psb
51-695.TX,51-285,yes,psdb
51-695.TX,51-89,yes,pl
51-695.TX,51-6,yes,ppb
51-695.TX,51-119,yes,pmdb
51-695.TX,51-601,yes,pt
51-695.TX,51-339,yes,psdb
51-695.TX,51-340,yes,pt
51-695.TX,51-87,yes,pmdb
51-695.TX,51-19,yes,psdb
51-695.TX,51-475,yes,pfl
51-695.TX,51-334,yes,psdb
51-695.TX,51-222,yes,pmdb
51-695.TX,51-536,yes,ppb
51-695.TX,51-60,yes,ptb
